OCOD3,SENWT,CNTSCHID,BSMJ,ST001D01T,GCSELFEFF,PV8RTSN,PV10RCER,MASTGOAL,PV4RCER,GCAWARE,PV4RTML,PV10RTSN,PV4RCLI,PV1RCER,PV7RCUN,PV1RTML,PV3RCUN,PV5RTSN,PV6RTSN,PV8RTML,PV3RCER,PV9RCLI,PV8RCLI,PV9MATH,PV6RTML,PV9READ,PV8RCUN,PV3READ,PV3RTSN,PV2RTSN,PV1GLCM,PV7RCER,PV8RCER,PV9RTSN,PV10RTML,PV6RCER,PV5RCUN,PV10RCLI,PV7RTML,Score_pond
2166.0,0.09215,72400721.0,79.74,10.0,-0.2912,519.125,597.912,0.1123,512.399,-0.3275,575.837,536.847,512.205,501.042,522.575,518.723,538.345,524.603,540.207,509.364,576.292,544.338,465.46,570.997,616.192,517.287,480.187,546.468,500.725,546.803,577.296,537.092,516.73,544.153,544.622,496.923,463.889,581.158,541.247,1383.544615819398
2149.0,0.0243,72400599.0,78.69,10.0,0.6388,587.488,584.574,-0.4347,510.247,-0.0549,529.064,560.633,542.949,522.567,558.698,584.948,583.796,553.942,592.112,590.633,562.24,557.451,579.169,582.911,536.291,543.187,527.208,583.815,532.053,552.147,695.092,494.916,520.266,564.346,517.011,601.577,526.34,517.393,544.345,1439.8644733122378
2652.0,0.0643,72400461.0,64.44,10.0,-1.15,441.781,452.394,-0.8444,434.886,-0.9119,440.394,475.456,401.398,431.058,455.983,397.935,470.314,478.704,467.444,442.388,468.005,425.752,484.222,439.65,426.181,423.857,452.591,470.627,474.529,470.447,474.4,479.01,467.072,499.236,451.713,478.8,443.947,467.737,440.924,1211.1765233259316
2212.0,0.1136,72400933.0,81.92,10.0,0.0918,544.76,561.527,0.2342,571.485,-0.8581,601.906,551.814,570.254,558.577,580.769,570.886,566.387,581.842,586.816,542.902,545.512,552.498,538.114,544.133,573.165,578.887,555.834,581.845,534.769,539.066,598.193,548.819,572.577,556.344,503.798,574.972,593.318,575.928,595.851,1458.933154057218
9999.0,0.23523,72400435.0,68.29148356952543,10.0,0.1623,460.739,492.142,-1.3162,495.795,0.5046,462.561,478.821,444.661,501.287,449.267,435.642,443.174,431.82,474.119,506.78,487.27,473.838,488.122,469.028,458.303,423.775,469.864,438.74,449.257,460.543,500.33,457.721,474.399,443.681,462.726,437.812,480.186,504.839,484.846,1547.4127794010126
2221.0,0.30547,72400975.0,68.7,10.0,-0.8224,429.874,458.525,-0.4347,419.157,-0.2497,478.859,451.31,436.115,437.559,456.17,417.229,409.224,405.131,430.515,424.818,372.269,377.006,418.585,455.288,477.298,413.948,432.849,456.159,435.847,467.216,424.928,437.651,430.467,460.757,478.417,404.67,443.753,434.841,425.176,1146.508829180184
2131.0,0.2272,72400398.0,80.46,10.0,0.7719,526.07,533.728,-0.4347,547.117,2.3015,533.99,483.539,549.305,518.827,523.736,546.259,489.495,551.47,537.154,550.688,559.1,582.442,570.445,448.193,521.842,512.552,534.438,514.4,506.965,526.479,588.023,530.682,518.165,550.377,485.505,482.85,499.2,501.814,553.207,1367.6157900375676
2659.0,0.06578,72400433.0,37.59,10.0,0.3257,566.539,550.187,0.1123,512.177,-0.2254,523.878,535.326,551.513,541.409,537.904,527.785,524.332,565.029,529.387,569.306,481.682,602.963,554.852,558.684,535.063,530.533,540.192,532.81,506.131,557.539,626.604,527.489,493.442,538.932,515.512,545.095,522.023,549.231,541.259,1415.6230371936886
2330.0,0.04554,72400799.0,82.41,10.0,-0.1574,441.879,415.289,-0.3507,408.149,-0.04,460.547,422.846,448.019,438.154,454.274,429.914,422.796,438.633,474.594,438.244,395.067,430.274,391.717,488.009,407.498,434.698,427.426,438.515,421.527,412.761,517.463,446.917,439.957,444.25,438.772,427.172,393.526,417.925,442.254,1153.4207175034876
2149.0,0.034,72400773.0,78.69,10.0,0.1904,561.325,488.618,-0.2151,488.263,-0.7862,560.833,519.033,489.083,498.161,543.315,504.067,502.86,534.079,539.626,481.577,589.598,505.587,561.858,527.171,545.468,540.195,535.94,537.129,532.752,521.115,542.913,545.303,553.337,529.322,544.606,580.851,544.114,522.261,514.206,1375.6905198882705
2250.0,0.11336,72400417.0,84.14,10.0,0.1904,573.338,554.379,0.2224,529.91,0.1562,535.447,538.513,586.776,563.342,558.928,535.28,529.193,593.14,494.101,561.52,527.844,520.963,541.116,501.342,511.885,514.489,532.614,552.095,519.831,572.142,574.584,576.807,556.681,543.798,515.942,574.95,565.446,548.967,554.031,1416.42657978518
2641.0,0.04499,72400075.0,72.83,10.0,-0.9477,414.84,485.355,-1.3162,479.288,-0.04,434.818,427.116,441.339,449.866,472.55,408.572,392.987,468.981,477.275,438.933,443.962,440.415,424.106,395.293,428.409,412.863,445.43,411.857,352.372,406.405,462.462,504.894,462.478,417.655,453.293,438.946,392.998,463.326,372.415,1166.3293272086914
2634.0,0.09384,72400912.0,85.85,10.0,0.4072,469.906,446.012,-1.526,420.215,0.2271,422.551,421.584,376.325,490.8,440.512,408.822,423.01,435.858,439.703,389.867,487.288,383.821,451.161,414.498,432.172,418.435,405.212,413.888,440.174,438.162,444.467,423.617,401.383,431.803,395.063,419.923,432.671,412.209,415.01,1147.1177447417629
2222.0,0.49899,72400770.0,68.7,10.0,0.7018,563.317,503.655,-0.5589,551.405,0.04302262034147881,471.795,526.812,451.935,496.701,517.462,492.182,492.761,461.279,489.862,491.224,486.699,512.614,467.213,544.755,496.9,489.879,521.108,503.936,513.709,515.634,578.087,512.723,503.641,509.93,523.447,480.401,504.368,450.153,492.177,1312.8063475944514
2211.0,0.52863,72400668.0,88.7,10.0,-0.5851,483.79,475.28,1.8524,419.634,-0.1005,500.037,457.171,430.891,454.317,466.986,433.885,479.55,417.112,482.965,443.381,459.424,442.722,474.907,471.465,487.793,445.929,469.522,442.577,484.065,478.321,519.205,458.472,472.133,463.236,451.139,406.215,477.162,466.381,445.22,1213.1831513654154
2655.0,0.05549,72400135.0,70.1,10.0,-0.2404,609.451,585.802,-0.6331,555.852,-0.137,596.049,620.097,562.057,581.914,614.961,634.482,603.176,648.771,626.14,585.274,584.46,587.44,574.274,477.07,611.731,547.745,638.574,557.87,643.135,634.463,567.462,565.511,571.065,612.872,605.625,594.71,625.282,549.147,569.328,1542.9313434218527
2149.0,0.05665,72400727.0,78.69,10.0,-0.2302,473.68,509.485,1.1969,506.394,0.3352,510.19,500.267,491.691,472.061,505.613,536.975,477.325,488.497,485.643,497.32,470.286,477.821,516.747,591.48,472.804,530.141,481.532,490.134,519.354,495.091,554.77,541.597,457.509,541.051,504.462,507.571,510.973,508.194,486.03,1310.527426658609
2153.0,0.09824,72400917.0,80.75,10.0,0.3511,511.916,546.214,-1.2438,587.835,0.1316,554.652,518.307,484.694,517.044,535.364,545.596,541.451,526.188,528.812,526.519,545.928,594.608,549.995,559.319,598.585,492.11,544.004,537.743,572.818,536.665,649.141,553.791,566.569,508.896,520.466,574.175,524.342,514.846,554.828,1409.1089311215403
2131.0,0.12444,72400534.0,80.46,10.0,0.7379,515.895,605.137,-1.0266,572.04,-0.4546,550.133,539.932,519.742,588.772,587.296,558.842,546.917,595.703,600.004,582.842,559.644,552.248,586.447,608.994,589.505,585.026,556.76,591.339,527.823,605.344,643.532,589.847,577.973,552.696,509.962,601.996,598.792,631.971,568.282,1481.4017548167303
2149.0,0.05665,72400727.0,78.69,10.0,-0.4656,531.073,530.256,1.4751,540.051,0.3054,506.234,531.668,614.95,539.303,558.632,522.212,538.541,519.132,527.307,533.327,552.002,592.221,518.379,502.835,525.984,499.12,569.57,502.476,512.593,520.117,623.151,580.37,564.15,528.684,582.036,535.235,517.918,521.112,570.695,1400.3704861214535
2144.0,0.04956,72400487.0,77.1,10.0,0.0535,519.638,508.048,0.5761,473.502,-0.4217,448.342,504.263,458.24,506.222,501.886,463.16,499.706,499.864,461.975,525.919,558.036,482.866,386.246,533.448,482.878,519.041,462.245,493.543,516.923,489.163,495.624,503.608,538.975,513.987,533.584,436.056,528.475,467.254,489.306,1286.7178428073184
2634.0,0.04956,72400487.0,85.85,10.0,1.22,458.539,446.067,-0.9441,430.941,0.1562,370.219,425.264,382.229,431.962,420.278,456.164,463.044,426.331,468.388,456.335,473.014,406.104,370.568,449.406,438.072,419.951,423.222,439.551,460.275,452.544,470.372,413.697,447.93,452.422,418.492,457.408,455.626,436.817,472.309,1173.1974662692105
2149.0,0.03495,72400466.0,78.69,10.0,0.6836,510.759,556.254,-0.10330476856908791,516.84,2.3015,576.215,537.861,534.463,503.14,532.233,490.5,547.791,509.338,558.524,506.895,553.86,528.933,539.579,592.969,545.389,528.307,517.487,474.954,480.175,545.234,551.722,558.881,486.943,531.178,540.636,563.415,537.926,560.744,515.462,1379.8589352802446
2212.0,0.05661,72400212.0,81.92,10.0,-0.1424,480.506,483.455,-0.2151,527.083,-0.777,542.783,436.928,450.331,491.235,495.233,465.604,490.66,459.939,512.677,516.714,517.12,520.762,458.211,511.56,490.583,458.182,471.291,484.097,489.736,485.272,516.95,506.781,463.811,457.327,492.085,517.214,509.852,474.764,522.016,1282.5450979512111
2149.0,0.11086,72400408.0,78.69,10.0,0.0724,496.04,557.409,0.4317,585.146,-0.3691,566.779,516.115,523.466,493.34,545.891,542.15,526.948,507.504,489.126,516.775,539.241,531.268,531.566,571.562,522.466,485.768,491.969,484.114,483.73,517.026,578.328,559.689,553.677,511.293,485.622,527.757,520.726,525.883,602.188,1368.7396340110283
2221.0,0.06176,72401079.0,68.7,10.0,-0.1708,429.159,407.059,-1.4972,405.987,-1.1825,399.577,425.234,438.728,395.577,393.734,437.189,456.898,423.843,413.79,405.906,466.715,421.115,446.433,420.692,435.895,399.881,438.966,398.459,439.573,408.377,476.398,384.719,452.761,444.426,444.614,379.3,395.948,378.076,471.567,1118.94987189894
2250.0,0.52699,72401034.0,84.14,10.0,0.6326,517.299,468.699,0.2342,518.956,0.7549,529.863,497.296,534.458,580.293,553.965,498.018,551.77,520.074,503.205,575.609,593.54,521.739,489.631,449.735,545.104,574.27,537.357,510.07,498.344,525.543,619.766,537.339,518.633,507.172,561.008,535.323,558.836,537.337,491.902,1379.3599061009695
2221.0,0.03729,72400778.0,68.7,10.0,0.3621,548.088,559.651,-1.3162,517.929,0.4636,444.425,523.609,479.736,527.883,535.468,510.495,548.129,474.209,520.869,540.175,511.691,549.994,519.535,494.024,489.564,502.176,507.98,504.529,522.101,508.504,593.297,510.909,510.345,479.426,523.22,485.109,524.427,469.12,527.603,1338.6213741715185
2149.0,0.06493,72401080.0,78.69,10.0,0.4678,481.356,535.704,0.2342,558.933,-0.0549,503.825,552.103,592.051,491.555,549.738,532.042,543.694,490.803,542.917,591.093,538.371,516.655,536.044,539.7,558.844,520.457,560.04,504.537,507.572,486.58,570.314,553.012,574.126,571.839,594.864,518.815,533.501,485.308,573.758,1392.7301936978586
2341.0,0.09598,72400443.0,76.49,10.0,-0.2447,499.9,482.817,0.7181,530.234,-0.3304,529.018,496.405,505.671,499.22,467.38,514.477,487.919,473.584,518.416,497.377,542.507,460.607,495.087,536.109,540.584,467.498,497.17,522.012,480.623,491.719,594.74,489.894,528.72,497.147,516.336,613.926,497.921,469.191,522.214,1329.8626089431093
2145.0,0.12904,72400920.0,82.31,10.0,-2.7142,535.859,558.946,-1.1295,624.648,-0.4232,544.764,523.734,579.74,551.472,491.817,554.831,562.863,483.183,488.047,501.925,606.962,598.676,557.076,484.9,527.92,522.242,522.977,540.559,518.413,584.943,528.927,525.344,533.914,516.02,554.077,564.108,557.703,522.371,508.961,1397.870540431416
2161.0,0.10238,72400695.0,79.74,10.0,-0.4038,559.24,558.627,0.8347,570.909,-0.777,565.606,562.301,576.085,507.026,510.076,543.089,546.51,560.339,557.644,559.564,559.442,592.409,616.433,563.131,543.024,488.485,602.122,515.572,617.93,535.492,597.008,551.629,593.603,568.495,555.457,507.146,561.756,557.708,558.088,1442.13659548869
2611.0,0.02996,72400577.0,86.72,10.0,-0.648,516.117,577.793,-0.094,559.306,0.1562,559.281,496.981,525.299,592.558,539.935,549.513,542.327,502.799,508.823,531.367,566.868,521.86,564.307,499.985,541.56,551.082,505.488,520.703,548.04,514.63,580.788,514.331,539.694,503.614,541.927,498.207,565.556,567.058,553.504,1412.7167452921308
2153.0,0.02178,72400715.0,80.75,10.0,-0.1856,526.791,560.663,1.8524,517.947,-0.2497,465.541,473.379,495.422,517.075,512.188,528.452,537.748,519.724,519.532,550.225,526.281,472.981,517.122,548.219,525.165,581.914,527.556,517.629,535.426,540.906,572.648,524.248,534.859,505.119,491.252,517.448,559.714,441.175,544.46,1355.5858917675089
2163.0,0.06757,72400822.0,79.74,9.0,-0.8047,495.695,519.564,-1.4271,469.511,-0.5755,562.278,506.877,487.286,511.041,494.192,456.166,500.148,485.988,509.01,462.43,490.853,493.069,491.481,481.949,480.151,494.573,514.894,525.694,514.572,535.307,541.062,494.47,475.671,495.061,512.623,520.149,444.445,537.607,464.667,1300.0738320326582
3512.0,0.06016,72400221.0,62.45,10.0,-0.6179,475.093,421.332,-1.0266,424.787,-0.2497,472.129,481.256,396.13,477.619,487.736,484.221,456.911,435.248,435.457,457.898,458.095,490.127,457.974,416.304,486.21,436.0,459.671,493.892,473.019,412.538,514.927,491.092,469.364,425.938,467.598,455.459,499.033,435.512,483.749,1262.9236981984634
2130.0,0.06651,72400760.0,80.46,10.0,-0.009363520078286095,527.844,517.153,0.1901,483.701,0.04302262034147881,522.125,574.198,516.532,478.089,480.147,471.603,481.401,538.715,494.854,510.243,470.441,549.985,527.31,528.535,499.287,493.524,511.518,507.686,518.701,494.462,521.302,512.589,493.738,542.894,529.433,484.122,544.514,518.846,539.966,1330.312768368574
2643.0,0.06508,72400456.0,80.92,10.0,-0.9908,615.604,547.562,-0.3507,627.884,-0.7839,631.024,600.185,546.462,561.602,574.997,557.629,558.897,615.213,581.515,600.441,596.559,552.796,554.519,551.69,569.595,626.538,593.934,595.293,558.293,578.14,600.873,631.075,603.899,565.31,566.324,637.372,566.647,611.793,589.749,1530.7575826813447
2341.0,0.14394,72400158.0,76.49,9.0,-0.5959,400.609,455.484,-0.2151,399.286,-1.2902,468.023,510.545,425.37,424.957,439.87,456.506,461.067,440.271,473.858,426.065,479.454,452.859,521.887,398.453,443.348,432.251,455.026,481.478,433.196,424.996,463.585,418.987,459.544,416.086,473.981,427.877,456.526,472.619,434.977,1184.3576652696424
2152.0,0.12856,72400242.0,80.75,10.0,-0.0116,598.817,574.484,-0.5589,595.578,0.3352,591.64,622.432,580.488,584.419,555.103,623.977,561.468,606.029,576.303,576.443,615.092,544.838,561.828,529.356,555.181,595.642,533.034,594.916,560.641,582.046,613.719,590.294,560.786,565.522,634.743,597.615,566.942,560.263,526.86,1492.5448082195592
2161.0,0.09022,72400959.0,79.74,10.0,-0.2475,387.696,419.176,-0.2151,436.619,-0.5368,419.386,466.258,460.497,407.24,411.933,357.75,435.593,438.903,394.903,387.239,454.31,370.403,367.605,469.136,387.31,453.569,406.344,411.781,380.614,407.494,443.016,465.891,421.525,429.24,393.694,451.566,420.931,371.718,400.787,1102.441174727426
2211.0,0.51115,72400453.0,88.7,10.0,0.9316,586.651,563.317,1.8524,533.948,1.1354,555.324,586.255,519.72,571.261,509.206,638.246,514.078,548.013,501.059,605.901,527.032,543.939,519.928,507.564,497.082,573.161,514.549,554.69,577.882,552.026,587.179,527.211,585.085,573.976,551.59,572.611,558.037,532.675,511.937,1426.289835371224
2211.0,0.32082,72400891.0,88.7,10.0,0.4009,507.505,553.58,0.4819,555.063,0.2787,519.088,534.957,573.889,574.243,531.867,519.42,501.726,497.122,530.367,527.228,497.088,547.459,595.89,557.483,526.05,507.803,526.316,539.521,523.685,516.079,626.244,537.424,574.222,512.309,556.407,502.67,519.202,535.426,549.601,1394.25491406811
2166.0,0.42566,72400155.0,79.74,10.0,-0.9762,485.876,555.612,-1.0266,504.563,-1.1516,501.351,520.449,542.034,490.692,498.613,488.508,484.077,488.759,529.074,523.069,549.884,506.277,479.661,558.706,561.841,473.515,520.732,524.84,571.127,508.288,526.322,555.44,511.247,514.572,506.017,508.255,524.98,507.918,521.751,1343.5013467304657
2330.0,0.06707,72400231.0,82.41,10.0,-0.9477,424.289,416.917,0.1901,506.36,2.3015,451.032,415.317,425.953,483.628,449.181,415.891,421.893,428.425,492.748,426.822,415.572,458.843,449.843,472.336,476.079,462.237,461.555,386.176,401.131,417.071,521.764,444.275,445.323,429.443,488.922,460.858,479.246,440.549,390.26,1180.0091964647147
9999.0,0.04817,72400364.0,68.29148356952543,10.0,-0.8054,452.698,466.584,-0.8147,430.705,-0.2596,465.894,448.95,428.066,455.603,476.271,435.44,413.146,483.533,455.04,444.33,445.103,444.762,438.339,442.541,436.712,480.834,497.78,468.586,497.285,466.707,448.36,470.678,430.995,478.983,437.982,448.846,477.932,424.614,476.077,1519.310701569111
9998.0,0.07051,72400230.0,68.29148356952543,10.0,0.2105,566.482,526.558,0.5761,529.946,1.2602,500.21,561.908,569.396,563.97,584.258,523.451,544.295,554.598,557.937,522.512,574.088,564.33,564.247,518.353,547.699,548.577,562.842,533.417,518.537,519.493,557.382,560.527,582.088,575.807,536.934,570.266,521.134,493.994,510.054,1736.6314736530635
2211.0,0.08983,72400096.0,88.7,10.0,-1.9893,529.137,563.767,-1.1295,540.387,-0.8415,600.026,606.178,567.5,551.265,616.79,539.139,565.07,613.36,543.655,573.67,608.557,565.708,570.281,544.278,586.639,572.634,580.387,560.182,565.033,566.185,634.034,658.208,570.547,566.12,600.804,568.359,623.973,534.76,539.879,1487.5452618484985
2212.0,0.04016,72400350.0,81.92,10.0,0.1931,523.829,560.598,1.2329,560.079,0.8418,556.494,566.078,555.184,603.18,569.031,579.652,585.584,583.447,558.38,551.59,612.106,584.738,559.623,533.453,553.52,579.163,589.608,546.19,566.126,596.976,633.593,455.092,603.284,560.397,588.122,572.273,557.041,543.495,563.062,1466.4773336273154
2250.0,0.0448,72400253.0,84.14,10.0,0.855,541.707,536.654,-0.4347,612.875,0.3352,550.467,586.893,601.436,534.898,552.425,525.718,524.728,578.995,590.88,530.999,504.872,569.485,561.54,564.077,572.053,566.295,620.237,596.275,636.092,578.428,492.807,545.216,593.985,571.135,598.978,586.553,569.038,520.659,566.549,1463.1699594362617
2211.0,0.11497,72400534.0,88.7,10.0,1.2684,435.268,512.327,1.8524,471.832,0.7201,492.499,531.31,412.36,538.337,469.762,496.863,511.55,530.673,506.755,491.973,500.883,529.173,502.934,552.043,549.82,510.82,465.467,519.179,552.02,499.443,576.959,497.417,489.36,535.183,535.229,513.668,515.941,517.996,513.0,1326.9743715339553
2149.0,0.01384,72400962.0,78.69,9.0,2.3535,434.118,500.056,1.8524,484.274,0.8136,497.636,458.565,431.908,440.27,423.478,451.391,457.806,420.184,449.98,464.613,446.75,351.067,408.128,416.38,465.185,444.894,435.871,433.694,444.493,433.643,468.896,428.57,445.219,428.265,428.621,483.127,521.647,452.425,450.858,1174.8687889623695
2149.0,0.02553,72400180.0,78.69,10.0,-0.648,612.234,555.862,-1.0266,570.357,0.1562,577.176,637.125,566.763,584.044,604.488,573.964,553.88,611.137,595.385,606.677,580.708,614.47,611.948,549.657,583.969,540.571,576.968,534.898,574.257,551.126,607.145,562.53,574.424,591.928,581.514,555.775,558.017,596.204,620.975,1498.0340787006817
2212.0,0.0749,72400676.0,81.92,9.0,0.3171,498.806,472.975,-0.2151,508.926,0.6258,481.201,522.879,471.545,482.899,544.337,472.513,482.07,468.646,491.855,512.801,538.23,464.734,518.521,500.832,500.342,500.758,524.823,480.937,530.609,502.05,457.788,534.708,505.383,488.817,446.41,557.117,485.977,467.52,485.382,1297.7332134918074
2250.0,0.03467,72400294.0,84.14,10.0,1.6463,588.894,557.446,-0.7453,596.19,0.7089,567.899,537.686,552.249,613.678,573.293,566.588,573.599,566.814,569.471,599.953,606.26,588.584,602.549,544.736,548.097,564.813,618.489,530.501,639.391,579.407,567.416,552.993,618.814,513.432,558.618,547.366,573.614,572.207,619.232,1487.7697572084082
2212.0,0.10312,72400460.0,81.92,9.0,-1.7902,451.468,461.433,-1.1405,438.228,-1.2665,495.275,473.21,468.371,483.45,485.56,437.829,503.472,493.553,478.757,397.081,472.107,415.385,421.404,503.807,450.639,484.193,424.625,438.822,440.768,450.248,517.282,482.274,477.542,442.352,454.47,456.458,485.074,475.86,468.488,1216.9541261510822
2166.0,0.07041,72400859.0,79.74,10.0,0.1904,606.035,500.327,0.5761,572.36,0.1501,541.79,539.782,606.854,508.732,517.242,561.515,528.807,556.612,554.482,516.365,548.704,492.941,563.769,521.05,527.159,532.896,562.069,511.992,550.153,556.971,550.569,566.866,572.978,536.036,540.76,573.751,496.862,474.125,522.464,1401.326614019918
2163.0,0.14327,72400426.0,79.74,9.0,-0.1193,508.536,531.055,0.7335,550.85,0.7213,573.006,507.879,451.905,589.488,510.284,532.049,499.248,476.731,515.277,517.881,542.393,519.018,530.613,573.578,508.744,546.582,473.664,537.475,531.322,496.813,619.896,573.013,512.641,530.397,519.209,537.328,508.118,489.411,534.259,1366.3519412626474
2111.0,0.02625,72400804.0,84.61,10.0,-0.1629,515.402,533.063,-0.8444,560.101,0.0504,528.237,513.432,562.242,562.674,540.896,539.151,560.735,586.594,553.895,543.559,536.988,507.67,535.634,600.827,512.263,493.171,530.058,566.378,522.326,508.091,582.981,553.773,542.842,546.218,509.434,563.734,477.428,490.8,477.414,1387.8750619293407
2642.0,0.1042,72400750.0,72.83,10.0,-1.2721,428.393,488.432,-0.4347,499.206,-0.2398,453.145,458.287,445.118,456.965,415.954,423.816,450.762,494.136,496.988,377.407,472.59,426.031,442.477,469.769,458.878,489.769,456.193,492.523,472.078,462.396,459.893,389.605,454.892,464.013,503.034,443.938,440.394,510.41,442.282,1220.2249160671456
2300.0,0.48954,72400506.0,75.54,10.0,2.3535,490.272,515.008,0.1123,489.083,1.5738,456.89,475.963,457.535,457.617,470.897,431.941,458.702,476.28,461.683,497.824,455.23,494.4,447.743,500.452,508.987,419.374,481.152,424.042,471.106,473.477,508.867,461.203,499.2,492.856,444.872,424.355,459.038,432.349,488.032,1235.480249594208
2265.0,0.04047,72400906.0,65.23,10.0,-0.8794,586.692,564.14,1.8524,588.518,0.6148,603.765,552.914,608.977,601.221,588.659,575.542,551.699,566.956,527.317,573.729,562.707,596.199,547.968,537.463,571.853,557.28,584.813,551.213,520.018,559.793,616.766,565.571,579.282,566.4,545.676,569.763,529.244,551.462,560.392,1467.5702836076043
2166.0,0.11651,72400977.0,79.74,10.0,-0.2131,545.258,556.504,1.1969,574.194,-0.2608,566.678,552.677,530.167,469.899,516.694,542.67,486.788,533.358,566.495,503.514,500.92,530.266,516.478,538.86,607.07,535.24,546.981,536.822,528.591,476.429,541.919,523.33,556.825,564.384,504.259,562.063,493.535,492.556,478.313,1376.3153791278078
2634.0,0.04262,72400850.0,85.85,10.0,-0.3217,477.385,547.68,-1.3162,528.006,0.2386,505.119,513.568,580.232,513.18,467.993,530.481,489.647,480.592,519.46,533.329,493.851,513.345,511.85,520.031,481.666,551.348,507.523,506.158,511.707,517.216,562.485,477.164,537.072,533.63,559.666,536.137,535.24,531.586,556.172,1370.7801030266178
2149.0,0.11197,72400141.0,78.69,10.0,-0.1374,581.894,511.243,0.9703,586.986,1.121,500.478,558.147,527.986,533.023,515.458,481.545,494.116,536.018,516.098,556.728,560.996,547.933,535.737,575.778,530.742,537.988,528.553,541.921,487.382,527.88,536.302,519.607,549.352,546.921,543.114,519.471,551.898,503.772,546.912,1384.0380582030534
